日期,指数代码,指数名称,标签,市盈率,数据源
2025-02-25,399389,国证通信,行业，TMT，通信,28.3499,国证指数
2025-02-26,399389,国证通信,行业，TMT，通信,28.3499,国证指数
2025-02-28,399389,国证通信,行业，TMT，通信,26.4729,国证指数
2025-03-03,399389,国证通信,行业，TMT，通信,26.4729,国证指数
2025-03-04,399389,国证通信,行业，TMT，通信,26.4749,国证指数
2025-03-05,399389,国证通信,行业，TMT，通信,26.5915,国证指数
2025-03-06,399389,国证通信,行业，TMT，通信,27.1582,国证指数
2025-03-07,399389,国证通信,行业，TMT，通信,27.8218,国证指数
2025-03-14,399389,国证通信,行业，TMT，通信,27.2111,国证指数
2025-03-17,399389,国证通信,行业，TMT，通信,27.2111,国证指数
2025-03-18,399389,国证通信,行业，TMT，通信,27.2391,国证指数
2025-03-19,399389,国证通信,行业，TMT，通信,27.4657,国证指数
2025-03-20,399389,国证通信,行业，TMT，通信,26.7303,国证指数
2025-03-21,399389,国证通信,行业，TMT，通信,26.5068,国证指数
2025-03-24,399389,国证通信,行业，TMT，通信,26.1727,国证指数
2025-03-25,399389,国证通信,行业，TMT，通信,26.1762,国证指数
2025-03-26,399389,国证通信,行业，TMT，通信,25.8104,国证指数
2025-03-27,399389,国证通信,行业，TMT，通信,25.848,国证指数
2025-03-28,399389,国证通信,行业，TMT，通信,25.8175,国证指数
2025-03-31,399389,国证通信,行业，TMT，通信,25.7195,国证指数
2025-04-01,399389,国证通信,行业，TMT，通信,25.8983,国证指数
2025-04-02,399389,国证通信,行业，TMT，通信,25.7908,国证指数
2025-04-03,399389,国证通信,行业，TMT，通信,26.0214,国证指数
2025-04-07,399389,国证通信,行业，TMT，通信,25.8206,国证指数
2025-04-08,399389,国证通信,行业，TMT，通信,23.5599,国证指数
2025-04-09,399389,国证通信,行业，TMT，通信,23.8231,国证指数
2025-04-10,399389,国证通信,行业，TMT，通信,24.2734,国证指数
2025-04-11,399389,国证通信,行业，TMT，通信,24.5717,国证指数
2025-04-14,399389,国证通信,行业，TMT，通信,24.4897,国证指数
