日期,指数代码,指数名称,标签,市盈率,数据源
2024-04-03,936,中证电信,行业TMT，通信,24.62,中证指数
2024-04-04,936,中证电信,行业TMT，通信,24.62,中证指数
2024-04-05,936,中证电信,行业TMT，通信,24.62,中证指数
2024-04-08,936,中证电信,行业TMT，通信,24.64,中证指数
2024-04-09,936,中证电信,行业TMT，通信,24.46,中证指数
2024-04-10,936,中证电信,行业TMT，通信,24.11,中证指数
2024-04-11,936,中证电信,行业TMT，通信,24.26,中证指数
2024-04-12,936,中证电信,行业TMT，通信,24.38,中证指数
2024-04-15,936,中证电信,行业TMT，通信,24.92,中证指数
2024-04-16,936,中证电信,行业TMT，通信,24.57,中证指数
2024-04-17,936,中证电信,行业TMT，通信,25.34,中证指数
2024-04-18,936,中证电信,行业TMT，通信,25.1,中证指数
2024-04-19,936,中证电信,行业TMT，通信,24.91,中证指数
2024-04-22,936,中证电信,行业TMT，通信,24.58,中证指数
2024-04-23,936,中证电信,行业TMT，通信,24.37,中证指数
2024-04-24,936,中证电信,行业TMT，通信,24.78,中证指数
2024-04-25,936,中证电信,行业TMT，通信,24.59,中证指数
2024-04-26,936,中证电信,行业TMT，通信,25.11,中证指数
2024-04-29,936,中证电信,行业TMT，通信,25.27,中证指数
2024-04-30,936,中证电信,行业TMT，通信,25.06,中证指数
2024-04-30,936,中证电信,行业TMT，通信,25.06,中证指数
2024-05-01,936,中证电信,行业TMT，通信,25.06,中证指数
2024-05-02,936,中证电信,行业TMT，通信,25.06,中证指数
2024-05-03,936,中证电信,行业TMT，通信,25.06,中证指数
2024-05-06,936,中证电信,行业TMT，通信,22.52,中证指数
2024-05-07,936,中证电信,行业TMT，通信,22.45,中证指数
2024-05-08,936,中证电信,行业TMT，通信,22.23,中证指数
2024-05-09,936,中证电信,行业TMT，通信,22.3,中证指数
2024-05-10,936,中证电信,行业TMT，通信,22.25,中证指数
2024-05-13,936,中证电信,行业TMT，通信,22.11,中证指数
2024-05-14,936,中证电信,行业TMT，通信,22.13,中证指数
2024-05-15,936,中证电信,行业TMT，通信,22.01,中证指数
2024-05-16,936,中证电信,行业TMT，通信,22.07,中证指数
2024-05-17,936,中证电信,行业TMT，通信,22.18,中证指数
2024-05-20,936,中证电信,行业TMT，通信,22.38,中证指数
2024-05-21,936,中证电信,行业TMT，通信,22.33,中证指数
2024-05-22,936,中证电信,行业TMT，通信,22.3,中证指数
2024-05-23,936,中证电信,行业TMT，通信,22.03,中证指数
2024-05-24,936,中证电信,行业TMT，通信,21.72,中证指数
2024-05-27,936,中证电信,行业TMT，通信,22.02,中证指数
2024-05-28,936,中证电信,行业TMT，通信,21.63,中证指数
2024-05-29,936,中证电信,行业TMT，通信,21.57,中证指数
2024-05-30,936,中证电信,行业TMT，通信,21.46,中证指数
2024-05-31,936,中证电信,行业TMT，通信,21.49,中证指数
2024-06-03,936,中证电信,行业TMT，通信,21.68,中证指数
2024-06-04,936,中证电信,行业TMT，通信,21.82,中证指数
2024-06-05,936,中证电信,行业TMT，通信,21.52,中证指数
2024-06-06,936,中证电信,行业TMT，通信,21.31,中证指数
2024-06-07,936,中证电信,行业TMT，通信,21.24,中证指数
2024-06-10,936,中证电信,行业TMT，通信,21.24,中证指数
2024-06-11,936,中证电信,行业TMT，通信,21.12,中证指数
2024-06-12,936,中证电信,行业TMT，通信,21.2,中证指数
2024-06-13,936,中证电信,行业TMT，通信,21.24,中证指数
2024-06-14,936,中证电信,行业TMT，通信,21.6,中证指数
2024-06-17,936,中证电信,行业TMT，通信,21.86,中证指数
2024-06-18,936,中证电信,行业TMT，通信,22.08,中证指数
2024-06-19,936,中证电信,行业TMT，通信,22.0,中证指数
2024-06-20,936,中证电信,行业TMT，通信,21.69,中证指数
2024-06-21,936,中证电信,行业TMT，通信,21.82,中证指数
2024-06-24,936,中证电信,行业TMT，通信,21.37,中证指数
2024-06-25,936,中证电信,行业TMT，通信,21.07,中证指数
2024-06-26,936,中证电信,行业TMT，通信,21.54,中证指数
2024-06-27,936,中证电信,行业TMT，通信,21.37,中证指数
2024-06-28,936,中证电信,行业TMT，通信,21.71,中证指数
2024-07-01,936,中证电信,行业TMT，通信,21.89,中证指数
2024-07-02,936,中证电信,行业TMT，通信,21.87,中证指数
2024-07-03,936,中证电信,行业TMT，通信,21.77,中证指数
2024-07-04,936,中证电信,行业TMT，通信,21.57,中证指数
2024-07-05,936,中证电信,行业TMT，通信,21.64,中证指数
2024-07-08,936,中证电信,行业TMT，通信,21.52,中证指数
2024-07-09,936,中证电信,行业TMT，通信,22.01,中证指数
2024-07-10,936,中证电信,行业TMT，通信,21.9,中证指数
2024-07-11,936,中证电信,行业TMT，通信,21.88,中证指数
2024-07-12,936,中证电信,行业TMT，通信,21.78,中证指数
2024-07-15,936,中证电信,行业TMT，通信,21.75,中证指数
2024-07-16,936,中证电信,行业TMT，通信,21.95,中证指数
