日期,指数代码,指数名称,市盈率,数据源
2014-03-28,399303,国证2000,52.55,韭圈儿
2014-03-31,399303,国证2000,51.96,韭圈儿
2014-04-01,399303,国证2000,53.01,韭圈儿
2014-04-02,399303,国证2000,52.83,韭圈儿
2014-04-03,399303,国证2000,52.95,韭圈儿
2014-04-04,399303,国证2000,53.64,韭圈儿
2014-04-08,399303,国证2000,53.96,韭圈儿
2014-04-09,399303,国证2000,54.52,韭圈儿
2014-04-10,399303,国证2000,55.64,韭圈儿
2014-04-11,399303,国证2000,55.37,韭圈儿
2014-04-14,399303,国证2000,57.0,韭圈儿
2014-04-15,399303,国证2000,57.43,韭圈儿
2014-04-16,399303,国证2000,57.91,韭圈儿
2014-04-17,399303,国证2000,57.53,韭圈儿
2014-04-18,399303,国证2000,57.66,韭圈儿
2014-04-21,399303,国证2000,56.66,韭圈儿
2014-04-22,399303,国证2000,55.98,韭圈儿
2014-04-23,399303,国证2000,55.64,韭圈儿
2014-04-24,399303,国证2000,55.1,韭圈儿
2014-04-25,399303,国证2000,54.23,韭圈儿
2014-04-28,399303,国证2000,53.01,韭圈儿
2014-04-29,399303,国证2000,52.96,韭圈儿
2014-04-30,399303,国证2000,55.45,韭圈儿
2014-05-05,399303,国证2000,56.11,韭圈儿
2014-05-06,399303,国证2000,56.53,韭圈儿
2014-05-07,399303,国证2000,55.57,韭圈儿
2014-05-08,399303,国证2000,55.58,韭圈儿
2014-05-09,399303,国证2000,54.98,韭圈儿
2014-05-12,399303,国证2000,56.14,韭圈儿
2014-05-13,399303,国证2000,56.08,韭圈儿
2014-05-14,399303,国证2000,56.16,韭圈儿
2014-05-15,399303,国证2000,55.15,韭圈儿
2014-05-16,399303,国证2000,55.16,韭圈儿
2014-05-19,399303,国证2000,55.0,韭圈儿
2014-05-20,399303,国证2000,55.3,韭圈儿
2014-05-21,399303,国证2000,55.76,韭圈儿
2014-05-22,399303,国证2000,55.87,韭圈儿
2014-05-23,399303,国证2000,56.44,韭圈儿
2014-05-26,399303,国证2000,57.19,韭圈儿
2014-05-27,399303,国证2000,56.98,韭圈儿
2014-05-28,399303,国证2000,57.66,韭圈儿
2014-05-29,399303,国证2000,56.95,韭圈儿
2014-05-30,399303,国证2000,57.09,韭圈儿
2014-06-03,399303,国证2000,57.06,韭圈儿
2014-06-04,399303,国证2000,56.7,韭圈儿
2014-06-05,399303,国证2000,57.43,韭圈儿
2014-06-06,399303,国证2000,57.42,韭圈儿
2014-06-09,399303,国证2000,57.12,韭圈儿
2014-06-10,399303,国证2000,57.8,韭圈儿
2014-06-11,399303,国证2000,58.17,韭圈儿
2014-06-12,399303,国证2000,58.12,韭圈儿
2014-06-13,399303,国证2000,58.77,韭圈儿
2014-06-16,399303,国证2000,59.18,韭圈儿
2014-06-17,399303,国证2000,58.66,韭圈儿
2014-06-18,399303,国证2000,58.16,韭圈儿
2014-06-19,399303,国证2000,56.54,韭圈儿
2014-06-20,399303,国证2000,57.18,韭圈儿
2014-06-23,399303,国证2000,57.91,韭圈儿
2014-06-24,399303,国证2000,58.42,韭圈儿
2014-06-25,399303,国证2000,58.16,韭圈儿
2014-06-26,399303,国证2000,59.03,韭圈儿
2014-06-27,399303,国证2000,59.51,韭圈儿
2014-06-30,399303,国证2000,60.24,韭圈儿
2014-07-01,399303,国证2000,54.18,韭圈儿
2014-07-02,399303,国证2000,54.55,韭圈儿
2014-07-03,399303,国证2000,54.95,韭圈儿
2014-07-04,399303,国证2000,54.97,韭圈儿
2014-07-07,399303,国证2000,54.89,韭圈儿
2014-07-08,399303,国证2000,55.32,韭圈儿
2014-07-09,399303,国证2000,54.55,韭圈儿
2014-07-10,399303,国证2000,54.66,韭圈儿
2014-07-11,399303,国证2000,54.99,韭圈儿
2014-07-14,399303,国证2000,55.72,韭圈儿
2014-07-15,399303,国证2000,55.35,韭圈儿
2014-07-16,399303,国证2000,54.68,韭圈儿
2014-07-17,399303,国证2000,54.48,韭圈儿
2014-07-18,399303,国证2000,54.54,韭圈儿
2014-07-21,399303,国证2000,54.39,韭圈儿
2014-07-22,399303,国证2000,55.05,韭圈儿
